task,is_practice,block,trial,target_01,target_02,task_relevance,category,orientation,identity,duration,stim_jit,SOA,SOA_lock,pitch,onset_SOA
prp,0,4,11,letter_09,false_font_08,irrelevant,face,left,face_11,1,1.48814848993704,0.116,offset,1100,1.116
prp,0,4,12,letter_09,false_font_08,irrelevant,face,center,face_11,0.5,1.4071338535168,0.232,onset,1100,0.232
prp,0,4,13,letter_09,false_font_08,non-target,false_font,center,false_font_02,0.5,1.54783802696949,0.466,offset,1000,0.966
prp,0,4,14,letter_09,false_font_08,non-target,false_font,center,false_font_05,1.5,1.03883411514917,0.116,onset,1000,0.116
prp,0,4,15,letter_09,false_font_08,non-target,false_font,right,false_font_03,0.5,1.16779284569272,0,onset,1100,0
prp,0,4,16,letter_09,false_font_08,non-target,letter,center,letter_03,0.5,1.94928309745793,0.466,offset,1100,0.966
prp,0,4,17,letter_09,false_font_08,non-target,letter,center,letter_03,1,1.94416289372845,0.466,offset,1100,1.466
prp,0,4,18,letter_09,false_font_08,non-target,letter,center,letter_15,1,1.5233904412345,0.466,onset,1000,0.466
prp,0,4,19,letter_09,false_font_08,irrelevant,object,center,object_18,0.5,0.784338440950243,0.232,onset,1100,0.232
prp,0,4,20,letter_09,false_font_08,irrelevant,object,center,object_01,0.5,1.69179063138306,0,onset,1000,0
prp,0,4,21,letter_09,false_font_08,irrelevant,object,right,object_17,1.5,0.751343373457148,0.466,offset,1000,1.966
prp,0,4,22,letter_09,false_font_08,target,false_font,center,false_font_08,0.5,0.759046739886323,0.232,onset,1100,0.232
prp,0,4,23,letter_09,false_font_08,irrelevant,object,center,object_14,0.5,0.974174898845664,0.116,onset,1000,0.116
prp,0,4,24,letter_09,false_font_08,non-target,letter,center,letter_18,1.5,1.11860716629817,0.116,offset,1000,1.616
prp,0,4,25,letter_09,false_font_08,non-target,false_font,left,false_font_11,1.5,0.761349030148968,0.232,onset,1100,0.232
prp,0,4,26,letter_09,false_font_08,non-target,false_font,center,false_font_17,0.5,1.19809822393715,0.116,offset,1100,0.616
prp,0,4,27,letter_09,false_font_08,irrelevant,face,left,face_17,1.5,0.793251932169178,0.232,onset,1100,0.232
prp,0,4,28,letter_09,false_font_08,irrelevant,object,center,object_04,1.5,1.52657642925884,0.466,onset,1100,0.466
prp,0,4,29,letter_09,false_font_08,irrelevant,face,center,face_09,1.5,1.24695025305826,0,offset,1000,1.5
prp,0,4,30,letter_09,false_font_08,target,letter,right,letter_09,1,1.5735685583708,0,offset,1000,1
prp,0,4,31,letter_09,false_font_08,non-target,letter,center,letter_18,0.5,0.838050173769366,0,offset,1000,0.5
prp,0,4,32,letter_09,false_font_08,irrelevant,face,center,face_14,1.5,1.20730430344209,0.232,onset,1000,0.232
prp,0,4,33,letter_09,false_font_08,non-target,false_font,right,false_font_11,0.5,1.28623406801229,0.232,offset,1000,0.732
prp,0,4,34,letter_09,false_font_08,non-target,letter,right,letter_03,1.5,1.37976922831235,0,offset,1100,1.5
prp,0,4,35,letter_09,false_font_08,irrelevant,object,center,object_01,1.5,1.59424697632934,0.466,onset,1100,0.466
prp,0,4,36,letter_09,false_font_08,irrelevant,object,center,object_16,1,1.41494670562829,0.466,onset,1100,0.466
prp,0,4,37,letter_09,false_font_08,non-target,letter,center,letter_10,1,1.62449505580017,0,onset,1000,0
prp,0,5,1,letter_06,false_font_17,irrelevant,object,right,object_04,1,1.94227313684654,0.116,onset,1100,0.116
prp,0,5,2,letter_06,false_font_17,irrelevant,object,center,object_08,0.5,1.17495110276217,0,offset,1000,0.5
prp,0,5,3,letter_06,false_font_17,target,letter,center,letter_06,0.5,1.74477964991828,0.232,onset,1100,0.232
prp,0,5,4,letter_06,false_font_17,irrelevant,object,left,object_17,0.5,1.24289835025634,0.466,offset,1000,0.966
prp,0,5,5,letter_06,false_font_17,non-target,false_font,center,false_font_06,1,1.03265502827264,0.232,onset,1000,0.232
prp,0,5,6,letter_06,false_font_17,target,false_font,left,false_font_17,1,1.54662497220019,0.116,onset,1000,0.116
prp,0,5,7,letter_06,false_font_17,non-target,letter,left,letter_16,0.5,1.12796042120918,0.232,onset,1100,0.232
prp,0,5,8,letter_06,false_font_17,non-target,letter,center,letter_12,1,1.3987273421088,0.232,offset,1000,1.232
prp,0,5,9,letter_06,false_font_17,target,false_font,right,false_font_17,1,1.63388464798434,0.116,onset,1000,0.116
prp,0,5,10,letter_06,false_font_17,non-target,letter,right,letter_18,1,1.01279417885834,0.116,onset,1000,0.116
prp,0,5,11,letter_06,false_font_17,irrelevant,face,center,face_10,1,0.90171029704626,0.232,offset,1100,1.232
prp,0,5,12,letter_06,false_font_17,irrelevant,face,right,face_03,1,1.49809930376551,0.232,onset,1000,0.232
prp,0,5,13,letter_06,false_font_17,non-target,false_font,center,false_font_01,1,1.41481744682769,0.232,offset,1100,1.232
prp,0,5,14,letter_06,false_font_17,target,letter,right,letter_06,1.5,0.738740518632035,0.232,onset,1100,0.232
prp,0,5,15,letter_06,false_font_17,irrelevant,object,right,object_04,0.5,1.91487001888764,0,offset,1000,0.5
prp,0,5,16,letter_06,false_font_17,non-target,letter,left,letter_15,1,0.943023131204897,0.466,offset,1100,1.466
prp,0,5,17,letter_06,false_font_17,irrelevant,face,center,face_09,1,0.80568964919532,0,offset,1100,1
prp,0,5,18,letter_06,false_font_17,non-target,letter,left,letter_18,0.5,1.51278343566209,0.116,offset,1100,0.616
prp,0,5,19,letter_06,false_font_17,non-target,letter,left,letter_07,1.5,1.12935992438342,0.232,offset,1000,1.732
prp,0,5,20,letter_06,false_font_17,non-target,false_font,center,false_font_15,0.5,1.03345421780117,0,onset,1100,0
prp,0,5,21,letter_06,false_font_17,non-target,false_font,left,false_font_10,0.5,0.914449746809383,0.466,onset,1100,0.466
prp,0,5,22,letter_06,false_font_17,non-target,false_font,center,false_font_10,1.5,0.770383329147597,0.116,offset,1100,1.616
prp,0,5,23,letter_06,false_font_17,irrelevant,face,center,face_16,1.5,1.68251771574699,0.232,onset,1000,0.232
prp,0,5,24,letter_06,false_font_17,non-target,letter,left,letter_07,0.5,0.782940667585019,0,onset,1100,0
prp,0,5,25,letter_06,false_font_17,irrelevant,face,right,face_19,0.5,1.33429909493891,0.232,offset,1100,0.732
prp,0,5,26,letter_06,false_font_17,irrelevant,face,center,face_06,0.5,1.5812960299218,0.116,onset,1000,0.116
prp,0,5,27,letter_06,false_font_17,irrelevant,face,left,face_01,1.5,1.13615800166575,0,onset,1100,0
prp,0,5,28,letter_06,false_font_17,irrelevant,face,right,face_20,1.5,1.22298463012336,0.116,offset,1000,1.616
prp,0,5,29,letter_06,false_font_17,non-target,false_font,right,false_font_12,1.5,1.75391228926533,0,offset,1000,1.5
prp,0,5,30,letter_06,false_font_17,irrelevant,face,left,face_03,1.5,1.20311585274839,0.232,onset,1000,0.232
prp,0,5,31,letter_06,false_font_17,non-target,letter,left,letter_04,1,0.761768244319633,0.466,offset,1100,1.466
prp,0,5,32,letter_06,false_font_17,target,false_font,left,false_font_17,1.5,1.39871123630189,0.466,offset,1000,1.966
prp,0,5,33,letter_06,false_font_17,irrelevant,face,right,face_05,1,0.700048493960799,0.466,offset,1000,1.466
prp,0,5,34,letter_06,false_font_17,irrelevant,object,center,object_03,1.5,1.54314221680478,0.466,offset,1100,1.966
prp,0,5,35,letter_06,false_font_17,non-target,false_font,center,false_font_01,1.5,1.23774869006361,0,onset,1100,0
prp,0,5,36,letter_06,false_font_17,non-target,letter,center,letter_20,1,0.811331100548208,0.466,onset,1100,0.466
prp,0,5,37,letter_06,false_font_17,irrelevant,face,center,face_06,0.5,1.00995702550231,0.466,offset,1100,0.966
prp,0,6,1,letter_20,false_font_09,non-target,false_font,left,false_font_07,0.5,0.856439789684396,0.116,onset,1000,0.116
prp,0,6,2,letter_20,false_font_09,non-target,false_font,center,false_font_13,1.5,0.909054495864687,0.116,offset,1100,1.616
prp,0,6,3,letter_20,false_font_09,non-target,false_font,right,false_font_11,1,0.700602640858941,0.466,offset,1000,1.466
prp,0,6,4,letter_20,false_font_09,non-target,letter,right,letter_01,0.5,1.15498683942602,0.232,onset,1000,0.232
prp,0,6,5,letter_20,false_font_09,target,false_font,right,false_font_09,1.5,1.23849376959573,0.466,onset,1100,0.466
prp,0,6,6,letter_20,false_font_09,non-target,letter,center,letter_05,1,1.11152175656019,0.466,onset,1000,0.466
prp,0,6,7,letter_20,false_font_09,irrelevant,object,center,object_04,0.5,1.17620144503916,0.232,offset,1000,0.732
prp,0,6,8,letter_20,false_font_09,irrelevant,face,center,face_05,1.5,0.712254763492921,0.466,offset,1000,1.966
prp,0,6,9,letter_20,false_font_09,irrelevant,object,right,object_18,1.5,0.735782529273675,0,offset,1100,1.5
prp,0,6,10,letter_20,false_font_09,irrelevant,object,center,object_14,1.5,1.30990992573331,0,onset,1000,0
prp,0,6,11,letter_20,false_font_09,non-target,letter,left,letter_14,0.5,1.29830389046475,0.232,offset,1000,0.732
prp,0,6,12,letter_20,false_font_09,non-target,false_font,center,false_font_20,0.5,0.756277404720386,0.232,onset,1100,0.232
prp,0,6,13,letter_20,false_font_09,irrelevant,face,right,face_02,1.5,0.965973440335342,0.116,offset,1000,1.616
prp,0,6,14,letter_20,false_font_09,non-target,letter,center,letter_02,1,0.875259264718108,0.116,offset,1100,1.116
prp,0,6,15,letter_20,false_font_09,irrelevant,object,right,object_11,1.5,1.5457782302286,0.466,offset,1000,1.966
prp,0,6,16,letter_20,false_font_09,non-target,letter,left,letter_18,1.5,0.94282264841946,0,onset,1100,0
prp,0,6,17,letter_20,false_font_09,non-target,letter,left,letter_18,1,1.60108131169308,0,offset,1100,1
prp,0,6,18,letter_20,false_font_09,non-target,letter,center,letter_14,0.5,1.70642357486827,0.466,onset,1100,0.466
prp,0,6,19,letter_20,false_font_09,non-target,letter,center,letter_08,0.5,0.975185676196983,0.466,onset,1000,0.466
prp,0,6,20,letter_20,false_font_09,irrelevant,object,right,object_18,1,1.75520251484461,0.466,onset,1000,0.466
prp,0,6,21,letter_20,false_font_09,irrelevant,face,right,face_16,1,1.29337670489426,0.116,offset,1000,1.116
prp,0,6,22,letter_20,false_font_09,irrelevant,object,center,object_15,1.5,0.930541995661325,0.232,onset,1000,0.232
prp,0,6,23,letter_20,false_font_09,target,false_font,right,false_font_09,1.5,1.01718466826327,0.116,offset,1000,1.616
prp,0,6,24,letter_20,false_font_09,irrelevant,object,left,object_05,1,1.06278746371876,0,offset,1100,1
prp,0,6,25,letter_20,false_font_09,non-target,false_font,center,false_font_20,1.5,0.930486176670728,0,offset,1000,1.5
prp,0,6,26,letter_20,false_font_09,irrelevant,face,center,face_12,1,1.47916384904104,0.466,onset,1000,0.466
prp,0,6,27,letter_20,false_font_09,irrelevant,object,left,object_08,0.5,1.53784761163195,0.116,offset,1000,0.616
prp,0,6,28,letter_20,false_font_09,non-target,letter,left,letter_11,1,0.90840102623976,0.466,offset,1000,1.466
prp,0,6,29,letter_20,false_font_09,target,letter,left,letter_20,0.5,1.20841730357259,0.466,onset,1100,0.466
prp,0,6,30,letter_20,false_font_09,irrelevant,object,right,object_09,1.5,1.64504286862112,0,onset,1100,0
prp,0,6,31,letter_20,false_font_09,non-target,letter,left,letter_02,1,1.57991075789436,0.232,offset,1100,1.232
prp,0,6,32,letter_20,false_font_09,non-target,false_font,left,false_font_06,0.5,0.957124124009371,0.116,onset,1100,0.116
prp,0,6,33,letter_20,false_font_09,irrelevant,object,right,object_06,1.5,1.31724075584319,0.116,onset,1000,0.116
prp,0,6,34,letter_20,false_font_09,irrelevant,object,left,object_16,0.5,0.954421887557771,0.466,offset,1100,0.966
prp,0,6,35,letter_20,false_font_09,irrelevant,face,center,face_18,0.5,1.38199773728233,0.116,offset,1000,0.616
prp,0,7,1,face_05,object_07,irrelevant,false_font,right,false_font_11,1,0.736462323706614,0.232,offset,1100,1.232
prp,0,7,2,face_05,object_07,irrelevant,false_font,center,false_font_02,1.5,1.21289288025817,0.232,offset,1000,1.732
prp,0,7,3,face_05,object_07,irrelevant,letter,right,letter_16,1.5,0.787027459177408,0.466,offset,1000,1.966
prp,0,7,4,face_05,object_07,irrelevant,letter,left,letter_08,0.5,1.84435966445255,0.116,offset,1100,0.616
prp,0,7,5,face_05,object_07,irrelevant,false_font,center,false_font_14,0.5,0.845811811217179,0.232,onset,1100,0.232
prp,0,7,6,face_05,object_07,target,face,right,face_05,1.5,0.977182805522247,0.232,onset,1000,0.232
prp,0,7,7,face_05,object_07,non-target,face,left,face_15,1,1.17090881254484,0,onset,1100,0
prp,0,7,8,face_05,object_07,non-target,object,right,object_08,1,1.48050552735722,0,offset,1000,1
prp,0,7,9,face_05,object_07,target,object,center,object_07,0.5,1.42381740509831,0.232,offset,1000,0.732
prp,0,7,10,face_05,object_07,irrelevant,false_font,center,false_font_10,0.5,1.03682436332917,0.466,offset,1000,0.966
prp,0,7,11,face_05,object_07,irrelevant,letter,right,letter_02,1,1.27221511722493,0.116,offset,1100,1.116
prp,0,7,12,face_05,object_07,non-target,face,left,face_12,1.5,0.795738991092547,0.466,offset,1100,1.966
prp,0,7,13,face_05,object_07,non-target,object,center,object_10,1.5,1.85406682216478,0,onset,1000,0
prp,0,7,14,face_05,object_07,non-target,face,right,face_20,1.5,0.914108654333154,0.232,offset,1000,1.732
prp,0,7,15,face_05,object_07,target,object,center,object_07,0.5,1.2775461818327,0,onset,1100,0
prp,0,7,16,face_05,object_07,non-target,face,right,face_14,0.5,0.921099941501526,0.116,onset,1000,0.116
prp,0,7,17,face_05,object_07,non-target,object,left,object_12,1,1.1095389698378,0.466,onset,1000,0.466
prp,0,7,18,face_05,object_07,non-target,face,center,face_20,1.5,0.888240001257351,0.466,offset,1000,1.966
prp,0,7,19,face_05,object_07,non-target,object,right,object_16,0.5,0.848561552016874,0.116,offset,1100,0.616
prp,0,7,20,face_05,object_07,non-target,face,right,face_09,1,0.812516966861894,0.116,onset,1100,0.116
prp,0,7,21,face_05,object_07,irrelevant,false_font,center,false_font_17,1,1.49638082157844,0.466,offset,1100,1.466
prp,0,7,22,face_05,object_07,irrelevant,false_font,right,false_font_11,1.5,1.95147852059825,0.116,offset,1000,1.616
prp,0,7,23,face_05,object_07,non-target,object,center,object_17,1.5,0.890363978503881,0.116,onset,1000,0.116
prp,0,7,24,face_05,object_07,irrelevant,letter,center,letter_16,1.5,0.978857838765959,0.466,onset,1100,0.466
prp,0,7,25,face_05,object_07,non-target,face,left,face_01,0.5,1.13542453450683,0,offset,1100,0.5
prp,0,7,26,face_05,object_07,irrelevant,letter,center,letter_15,1,0.847504169523685,0.466,onset,1000,0.466
prp,0,7,27,face_05,object_07,irrelevant,false_font,center,false_font_17,0.5,1.14061728304895,0.232,offset,1000,0.732
prp,0,7,28,face_05,object_07,non-target,object,right,object_09,1,0.736047151870707,0.116,offset,1000,1.116
prp,0,7,29,face_05,object_07,non-target,face,left,face_07,1,0.915892762052141,0.232,offset,1100,1.232
prp,0,7,30,face_05,object_07,non-target,face,right,face_15,1,0.88382353201959,0.232,offset,1100,1.232
prp,0,7,31,face_05,object_07,irrelevant,false_font,left,false_font_20,0.5,1.86985255288025,0.232,offset,1100,0.732
prp,0,7,32,face_05,object_07,irrelevant,letter,center,letter_11,1,1.98230485461127,0,offset,1000,1
prp,0,7,33,face_05,object_07,non-target,face,center,face_18,0.5,1.01399462991955,0.116,onset,1100,0.116
prp,0,7,34,face_05,object_07,irrelevant,letter,right,letter_19,1,1.98160896938577,0.466,offset,1000,1.466
prp,0,7,35,face_05,object_07,irrelevant,letter,right,letter_02,0.5,1.22000909721471,0.116,onset,1000,0.116
prp,0,7,36,face_05,object_07,target,object,left,object_07,0.5,1.26816135585178,0,offset,1000,0.5
prp,0,8,1,face_12,object_09,irrelevant,false_font,center,false_font_15,1,1.98329502128187,0.116,onset,1000,0.116
prp,0,8,2,face_12,object_09,non-target,face,right,face_09,0.5,1.09298146860264,0,onset,1100,0
prp,0,8,3,face_12,object_09,non-target,object,center,object_02,1,1.4523191415744,0,offset,1100,1
prp,0,8,4,face_12,object_09,irrelevant,letter,right,letter_13,1,1.10944415617061,0.116,offset,1000,1.116
prp,0,8,5,face_12,object_09,irrelevant,letter,center,letter_08,1,0.962284042123596,0,onset,1100,0
prp,0,8,6,face_12,object_09,non-target,face,right,face_17,1.5,1.71788303485677,0.232,onset,1000,0.232
prp,0,8,7,face_12,object_09,non-target,object,center,object_13,1.5,1.9400769955858,0.466,offset,1000,1.966
prp,0,8,8,face_12,object_09,non-target,object,right,object_01,0.5,1.69995951365896,0.116,offset,1000,0.616
prp,0,8,9,face_12,object_09,irrelevant,false_font,left,false_font_15,1,1.68874369879863,0,onset,1000,0
prp,0,8,10,face_12,object_09,non-target,face,center,face_09,0.5,1.3913414202678,0,offset,1000,0.5
prp,0,8,11,face_12,object_09,target,face,right,face_12,0.5,1.29910730008205,0.232,offset,1100,0.732
prp,0,8,12,face_12,object_09,irrelevant,letter,center,letter_10,0.5,1.58985212684189,0.232,offset,1100,0.732
prp,0,8,13,face_12,object_09,non-target,face,left,face_11,0.5,1.44074874742736,0.466,onset,1100,0.466
prp,0,8,14,face_12,object_09,non-target,face,left,face_07,0.5,1.68006912295322,0.232,offset,1000,0.732
prp,0,8,15,face_12,object_09,irrelevant,letter,right,letter_11,1,1.9998936821635,0.466,onset,1000,0.466
prp,0,8,16,face_12,object_09,non-target,face,center,face_01,1,1.19913999387987,0.116,onset,1100,0.116
prp,0,8,17,face_12,object_09,non-target,face,left,face_14,1.5,1.94110196780664,0,offset,1100,1.5
prp,0,8,18,face_12,object_09,irrelevant,false_font,left,false_font_06,1,1.6872877490574,0.116,onset,1100,0.116
prp,0,8,19,face_12,object_09,non-target,object,center,object_08,1,0.891667792470298,0.116,onset,1100,0.116
prp,0,8,20,face_12,object_09,target,object,center,object_09,1.5,0.704960296741989,0,offset,1000,1.5
prp,0,8,21,face_12,object_09,irrelevant,false_font,center,false_font_03,0.5,1.47953434871494,0.232,onset,1000,0.232
prp,0,8,22,face_12,object_09,irrelevant,false_font,left,false_font_12,0.5,1.49763250347013,0.466,offset,1100,0.966
prp,0,8,23,face_12,object_09,irrelevant,false_font,center,false_font_20,1.5,1.33842814467492,0,offset,1100,1.5
prp,0,8,24,face_12,object_09,non-target,face,left,face_05,1.5,1.69269541328621,0.232,offset,1100,1.732
prp,0,8,25,face_12,object_09,irrelevant,false_font,center,false_font_05,1,1.62027427604241,0,offset,1000,1
prp,0,8,26,face_12,object_09,irrelevant,letter,center,letter_11,1,1.02337481519238,0.116,onset,1000,0.116
prp,0,8,27,face_12,object_09,irrelevant,false_font,center,false_font_04,1,1.80977254703647,0.466,onset,1000,0.466
prp,0,8,28,face_12,object_09,irrelevant,letter,left,letter_13,1.5,1.50361205927236,0.466,onset,1100,0.466
prp,0,8,29,face_12,object_09,irrelevant,letter,center,letter_14,0.5,1.17777453011961,0.466,offset,1100,0.966
prp,0,8,30,face_12,object_09,non-target,face,center,face_07,1,1.14092920944923,0.116,offset,1000,1.116
prp,0,8,31,face_12,object_09,non-target,object,left,object_01,1.5,1.07081244552595,0,offset,1100,1.5
prp,0,8,32,face_12,object_09,non-target,object,left,object_02,1,0.816722159371083,0.232,offset,1100,1.232
