task,is_practice,block,trial,target_01,target_02,task_relevance,category,orientation,identity,duration,stim_jit,SOA,SOA_lock,pitch
prp,0,36,1,face_12,object_06,non-target,face,right,face_02,1,0.814645433329402,0.166,onset,1100
prp,0,36,2,face_12,object_06,irrelevant,letter,right,letter_01,0.5,1.48600790323416,0.166,offset,1000
prp,0,36,3,face_12,object_06,non-target,face,center,face_13,0.5,0.808861715887316,0.266,offset,1100
prp,0,36,4,face_12,object_06,non-target,face,center,face_19,0.5,1.65502851882034,0,onset,1100
prp,0,36,5,face_12,object_06,irrelevant,letter,center,letter_13,0.5,1.7812683646822,0.466,offset,1100
prp,0,36,6,face_12,object_06,non-target,object,right,object_11,1,0.718202657375022,0,offset,1000
prp,0,36,7,face_12,object_06,irrelevant,letter,center,letter_01,1.5,1.60810069122795,0.466,onset,1000
prp,0,36,8,face_12,object_06,irrelevant,letter,right,letter_12,1.5,1.12327867943148,0.266,offset,1000
prp,0,36,9,face_12,object_06,non-target,face,center,face_02,0.5,1.09621809982812,0.466,onset,1000
prp,0,36,10,face_12,object_06,irrelevant,letter,left,letter_19,1,1.63106390393394,0.466,offset,1100
prp,0,36,11,face_12,object_06,non-target,face,left,face_11,0.5,0.92193233031149,0.266,offset,1000
prp,0,36,12,face_12,object_06,target,object,center,object_06,0.5,1.20063412210997,266,offset,1100
prp,0,36,13,face_12,object_06,irrelevant,false_font,right,false_font_09,1.5,1.32219394759148,0.266,onset,1100
prp,0,36,14,face_12,object_06,non-target,face,right,face_10,1.5,0.794610786411059,0.266,offset,1000
prp,0,36,15,face_12,object_06,irrelevant,letter,center,letter_20,1,0.790001861410541,0.466,onset,1000
prp,0,36,16,face_12,object_06,non-target,face,left,face_05,1.5,1.60295888920442,0.266,offset,1100
prp,0,36,17,face_12,object_06,target,object,left,object_06,0.5,1.12333181299193,266,onset,1100
prp,0,36,18,face_12,object_06,irrelevant,false_font,right,false_font_07,1,0.968570321817236,0.266,offset,1000
prp,0,36,19,face_12,object_06,non-target,object,right,object_18,1,1.03560296762043,0.266,onset,1100
prp,0,36,20,face_12,object_06,target,face,right,face_12,0.5,0.906460980095776,166,onset,1000
prp,0,36,21,face_12,object_06,non-target,object,left,object_09,0.5,1.70898502720035,0.266,offset,1100
prp,0,36,22,face_12,object_06,non-target,object,right,object_04,1.5,0.861277577186687,0.266,offset,1000
prp,0,36,23,face_12,object_06,non-target,face,left,face_17,0.5,1.52058919665138,0,offset,1100
prp,0,36,24,face_12,object_06,irrelevant,false_font,center,false_font_18,1.5,1.79217702822089,0.466,onset,1000
prp,0,36,25,face_12,object_06,non-target,object,right,object_02,0.5,1.73048425401767,0,offset,1000
prp,0,36,26,face_12,object_06,irrelevant,letter,center,letter_03,0.5,1.50203420639484,0.266,onset,1100
prp,0,36,27,face_12,object_06,irrelevant,false_font,center,false_font_11,1.5,1.54802336089278,0.166,onset,1100
prp,0,36,28,face_12,object_06,non-target,face,left,face_20,1.5,1.00456945572662,0.166,onset,1100
prp,0,36,29,face_12,object_06,irrelevant,letter,right,letter_09,0.5,0.700894736665478,0.466,onset,1100
prp,0,36,30,face_12,object_06,target,object,left,object_06,0.5,1.94992016551078,466,offset,1000
prp,0,36,31,face_12,object_06,irrelevant,letter,left,letter_02,1.5,0.750937535950413,0.466,offset,1100
prp,0,36,32,face_12,object_06,non-target,object,center,object_09,1.5,0.935322160621374,0.166,offset,1100
prp,0,36,33,face_12,object_06,irrelevant,letter,right,letter_09,1,0.800966842257153,0.466,offset,1000
prp,0,36,34,face_12,object_06,irrelevant,letter,center,letter_14,1,1.05989018186109,0,onset,1100
prp,0,36,35,face_12,object_06,irrelevant,letter,left,letter_19,1,1.54012251261911,0.466,offset,1000
prp,0,36,36,face_12,object_06,non-target,face,center,face_19,1,1.29142235495263,0.466,onset,1100
prp,0,37,1,face_12,object_19,irrelevant,letter,center,letter_20,1,1.24927470368292,0.166,onset,1000
prp,0,37,2,face_12,object_19,non-target,object,left,object_17,1.5,1.32143692282023,0,offset,1000
prp,0,37,3,face_12,object_19,non-target,face,center,face_06,0.5,1.74602121424709,0,offset,1000
prp,0,37,4,face_12,object_19,non-target,face,center,face_17,1.5,0.989600020438786,0.166,offset,1100
prp,0,37,5,face_12,object_19,target,object,center,object_19,1.5,1.02523351284621,266,offset,1100
prp,0,37,6,face_12,object_19,non-target,object,center,object_13,1.5,1.47871916640839,0.466,onset,1000
prp,0,37,7,face_12,object_19,non-target,face,center,face_07,1.5,1.1411412127323,0.166,onset,1000
prp,0,37,8,face_12,object_19,irrelevant,letter,center,letter_13,1.5,1.69557772760974,0.166,onset,1000
prp,0,37,9,face_12,object_19,irrelevant,letter,center,letter_02,0.5,1.36893521282254,0,onset,1100
prp,0,37,10,face_12,object_19,target,face,left,face_12,1.5,1.14771029664566,266,onset,1100
prp,0,37,11,face_12,object_19,non-target,object,right,object_08,1.5,0.954808528407497,0,offset,1100
prp,0,37,12,face_12,object_19,non-target,face,center,face_19,1,0.857454299333605,0.266,offset,1000
prp,0,37,13,face_12,object_19,non-target,object,right,object_15,0.5,1.71265177597874,0.266,onset,1000
prp,0,37,14,face_12,object_19,non-target,face,right,face_08,1.5,0.973056436629127,0.166,offset,1100
prp,0,37,15,face_12,object_19,irrelevant,false_font,center,false_font_06,1.5,0.977453012538772,0.466,offset,1000
prp,0,37,16,face_12,object_19,non-target,face,right,face_02,1,1.67604254422706,0.166,offset,1000
prp,0,37,17,face_12,object_19,irrelevant,false_font,center,false_font_02,1.5,1.24287519765347,0.466,onset,1100
prp,0,37,18,face_12,object_19,target,face,left,face_12,0.5,1.79886107980259,0,offset,1000
prp,0,37,19,face_12,object_19,non-target,object,center,object_12,1,1.15742659999529,0.166,offset,1000
prp,0,37,20,face_12,object_19,irrelevant,letter,right,letter_10,1,1.34440214535069,0,offset,1000
prp,0,37,21,face_12,object_19,target,object,right,object_19,1.5,0.892336334278432,166,offset,1100
prp,0,37,22,face_12,object_19,irrelevant,letter,right,letter_11,1.5,1.51203932014741,0.266,offset,1100
prp,0,37,23,face_12,object_19,target,face,right,face_12,0.5,1.32238185363895,266,offset,1100
prp,0,37,24,face_12,object_19,irrelevant,false_font,center,false_font_18,0.5,1.81283450922272,0.266,onset,1000
prp,0,37,25,face_12,object_19,irrelevant,false_font,center,false_font_16,1.5,0.805906736138708,0.466,onset,1000
prp,0,37,26,face_12,object_19,target,object,center,object_19,1,1.06989828250796,166,offset,1100
prp,0,37,27,face_12,object_19,non-target,face,left,face_14,0.5,1.251564550404,0.266,onset,1000
prp,0,37,28,face_12,object_19,non-target,face,right,face_06,1.5,0.954986752964024,0.466,offset,1000
prp,0,37,29,face_12,object_19,irrelevant,letter,left,letter_14,1.5,1.38714412162806,0.466,onset,1100
prp,0,37,30,face_12,object_19,irrelevant,letter,left,letter_10,0.5,0.946223608094582,0.266,onset,1100
prp,0,37,31,face_12,object_19,irrelevant,letter,center,letter_05,1.5,1.6574355444839,0.266,onset,1100
prp,0,37,32,face_12,object_19,irrelevant,false_font,right,false_font_03,1.5,1.23174622454336,0.466,onset,1100
prp,0,37,33,face_12,object_19,irrelevant,letter,center,letter_13,0.5,0.854684806008203,0,offset,1100
prp,0,37,34,face_12,object_19,irrelevant,false_font,center,false_font_17,0.5,1.98523999541538,0.166,onset,1000
prp,0,37,35,face_12,object_19,irrelevant,letter,left,letter_06,1.5,1.03903278870924,0.166,onset,1100
prp,0,37,36,face_12,object_19,non-target,object,center,object_14,1,1.21493536568515,0.166,offset,1000
prp,0,37,37,face_12,object_19,non-target,face,center,face_04,1,1.5423802632347,0.266,offset,1100
prp,0,37,38,face_12,object_19,non-target,face,center,face_11,1.5,0.760277155319851,0,onset,1100
prp,0,38,1,face_20,object_12,non-target,object,center,object_11,0.5,0.771815515817137,0.466,onset,1100
prp,0,38,2,face_20,object_12,irrelevant,letter,right,letter_03,1.5,1.17277764822246,0.266,offset,1000
prp,0,38,3,face_20,object_12,non-target,face,center,face_07,0.5,1.05274623975226,0,onset,1000
prp,0,38,4,face_20,object_12,irrelevant,false_font,right,false_font_09,1,1.02879438465515,0.166,offset,1000
prp,0,38,5,face_20,object_12,target,object,center,object_12,1,1.59787082800458,466,onset,1100
prp,0,38,6,face_20,object_12,irrelevant,letter,left,letter_19,0.5,0.704490776717186,0.466,offset,1100
prp,0,38,7,face_20,object_12,non-target,object,left,object_11,1.5,1.27881944477722,0.466,onset,1100
prp,0,38,8,face_20,object_12,target,face,right,face_20,0.5,0.795988962312276,0,offset,1000
prp,0,38,9,face_20,object_12,non-target,object,center,object_18,0.5,1.41369049702793,0.166,onset,1100
prp,0,38,10,face_20,object_12,non-target,object,right,object_18,1.5,0.970232354187001,0.266,offset,1100
prp,0,38,11,face_20,object_12,irrelevant,letter,left,letter_17,1.5,1.9920807086115,0.466,offset,1100
prp,0,38,12,face_20,object_12,target,object,left,object_12,0.5,0.779073087901677,466,onset,1100
prp,0,38,13,face_20,object_12,irrelevant,false_font,center,false_font_09,1.5,1.42099945740465,0.466,offset,1000
prp,0,38,14,face_20,object_12,target,face,center,face_20,1,0.758912679716855,0,onset,1000
prp,0,38,15,face_20,object_12,irrelevant,false_font,left,false_font_19,1.5,0.730882406851914,0.466,offset,1000
prp,0,38,16,face_20,object_12,non-target,object,center,object_11,0.5,1.15862984143878,0.166,offset,1100
prp,0,38,17,face_20,object_12,irrelevant,letter,left,letter_12,1.5,1.30758007172522,0.266,onset,1100
prp,0,38,18,face_20,object_12,non-target,face,left,face_09,1.5,0.841713181595774,0.466,offset,1000
prp,0,38,19,face_20,object_12,irrelevant,letter,right,letter_03,1,1.92092106190839,0.266,offset,1000
prp,0,38,20,face_20,object_12,irrelevant,false_font,center,false_font_08,1,0.840449419425539,0,offset,1000
prp,0,38,21,face_20,object_12,irrelevant,false_font,right,false_font_04,1.5,1.84747081887694,0.166,onset,1100
prp,0,38,22,face_20,object_12,non-target,object,left,object_14,0.5,0.717465935169152,0.166,onset,1100
prp,0,38,23,face_20,object_12,irrelevant,letter,center,letter_02,1.5,0.750135552623618,0,onset,1000
prp,0,38,24,face_20,object_12,non-target,object,center,object_17,1,1.33081073740639,0,onset,1100
prp,0,38,25,face_20,object_12,irrelevant,letter,center,letter_18,1.5,1.51143375960861,0.266,offset,1000
prp,0,38,26,face_20,object_12,non-target,object,center,object_13,0.5,1.67152351970534,0,onset,1100
prp,0,38,27,face_20,object_12,irrelevant,false_font,right,false_font_08,1,1.98548844093597,0.466,onset,1000
prp,0,38,28,face_20,object_12,non-target,face,left,face_19,0.5,1.44718021190337,0.466,offset,1100
prp,0,38,29,face_20,object_12,non-target,object,right,object_17,1,1.58667734396117,0.466,onset,1000
prp,0,38,30,face_20,object_12,irrelevant,letter,left,letter_18,0.5,1.80387511529408,0,offset,1000
prp,0,38,31,face_20,object_12,non-target,face,center,face_05,1.5,1.44727899086571,0.266,onset,1100
prp,0,38,32,face_20,object_12,non-target,object,right,object_09,1,1.19464569579232,0.466,offset,1000
prp,0,38,33,face_20,object_12,irrelevant,letter,center,letter_18,0.5,1.04881189190329,0.166,offset,1000
prp,0,38,34,face_20,object_12,irrelevant,letter,center,letter_03,0.5,1.1097535051275,0.166,offset,1100
prp,0,38,35,face_20,object_12,non-target,object,center,object_18,1,1.43795032796287,0.266,offset,1000
prp,0,38,36,face_20,object_12,non-target,face,right,face_13,1.5,0.79848179116415,0.166,offset,1000
prp,0,39,1,letter_18,false_font_15,non-target,letter,center,letter_02,1,1.15223402457192,0.266,onset,1100
prp,0,39,2,letter_18,false_font_15,non-target,false_font,left,false_font_11,1.5,0.847121684182812,0,offset,1000
prp,0,39,3,letter_18,false_font_15,irrelevant,object,left,object_03,0.5,1.4080317927808,0,offset,1000
prp,0,39,4,letter_18,false_font_15,non-target,letter,left,letter_15,1.5,1.5855948365083,0.166,onset,1100
prp,0,39,5,letter_18,false_font_15,irrelevant,face,center,face_19,0.5,1.88589958405156,0.466,onset,1100
prp,0,39,6,letter_18,false_font_15,target,false_font,center,false_font_15,1.5,1.33997106341919,166,offset,1000
prp,0,39,7,letter_18,false_font_15,irrelevant,face,center,face_08,0.5,0.885123108478439,0.466,offset,1100
prp,0,39,8,letter_18,false_font_15,target,letter,center,letter_18,0.5,1.17736189257708,0,offset,1100
prp,0,39,9,letter_18,false_font_15,irrelevant,object,left,object_17,0.5,1.67629038693321,0.166,onset,1000
prp,0,39,10,letter_18,false_font_15,irrelevant,object,right,object_13,1,1.60342869750371,0.266,offset,1000
prp,0,39,11,letter_18,false_font_15,irrelevant,face,left,face_06,1,1.12357477968022,0.466,offset,1100
prp,0,39,12,letter_18,false_font_15,non-target,false_font,left,false_font_12,1,1.01786391209536,0.266,offset,1100
prp,0,39,13,letter_18,false_font_15,non-target,false_font,right,false_font_05,1.5,0.951784602053116,0,offset,1000
prp,0,39,14,letter_18,false_font_15,irrelevant,object,right,object_13,1.5,1.27122274312177,0,onset,1100
prp,0,39,15,letter_18,false_font_15,non-target,false_font,right,false_font_11,1.5,1.46881654433572,0.266,offset,1000
prp,0,39,16,letter_18,false_font_15,non-target,letter,right,letter_13,1.5,1.37711112162445,0.266,offset,1100
prp,0,39,17,letter_18,false_font_15,irrelevant,object,center,object_01,0.5,0.94833493387612,0.166,onset,1100
prp,0,39,18,letter_18,false_font_15,non-target,false_font,center,false_font_07,1.5,1.14115912950489,0.166,offset,1000
prp,0,39,19,letter_18,false_font_15,non-target,false_font,center,false_font_17,1,0.785087343332095,0.266,onset,1000
prp,0,39,20,letter_18,false_font_15,irrelevant,object,left,object_03,0.5,0.738277225322167,0.266,offset,1100
prp,0,39,21,letter_18,false_font_15,irrelevant,object,center,object_01,0.5,1.47330947262675,0.466,offset,1100
prp,0,39,22,letter_18,false_font_15,non-target,letter,right,letter_14,1.5,1.5493737969466,0.466,onset,1000
prp,0,39,23,letter_18,false_font_15,target,letter,center,letter_18,1,0.925356277404998,466,offset,1100
prp,0,39,24,letter_18,false_font_15,non-target,false_font,center,false_font_01,0.5,1.2193202562335,0,offset,1000
prp,0,39,25,letter_18,false_font_15,non-target,false_font,right,false_font_16,0.5,1.18433463728857,0.266,onset,1100
prp,0,39,26,letter_18,false_font_15,irrelevant,face,center,face_12,1.5,1.54302570072608,0.266,onset,1000
prp,0,39,27,letter_18,false_font_15,target,false_font,center,false_font_15,1.5,1.8772315093901,166,offset,1000
prp,0,39,28,letter_18,false_font_15,target,false_font,center,false_font_15,1.5,1.46750414690682,0,onset,1000
prp,0,39,29,letter_18,false_font_15,irrelevant,object,center,object_02,1,1.74026100415119,0,offset,1100
prp,0,39,30,letter_18,false_font_15,irrelevant,object,left,object_17,1.5,1.98007405686121,0,offset,1000
prp,0,39,31,letter_18,false_font_15,irrelevant,face,center,face_03,1,1.03490519160808,0,onset,1000
prp,0,39,32,letter_18,false_font_15,non-target,letter,right,letter_12,1,1.78926195411667,0.266,offset,1100
prp,0,39,33,letter_18,false_font_15,target,letter,center,letter_18,0.5,0.820523960973515,166,offset,1000
prp,0,39,34,letter_18,false_font_15,non-target,false_font,left,false_font_17,1,0.811394160994425,0.266,onset,1000
prp,0,39,35,letter_18,false_font_15,non-target,letter,center,letter_11,1,1.03809702844061,0.166,offset,1000
prp,0,39,36,letter_18,false_font_15,irrelevant,object,center,object_18,1,0.957983883463022,0.166,offset,1000
prp,0,39,37,letter_18,false_font_15,irrelevant,object,right,object_15,1.5,0.848385317924085,0,offset,1000
prp,0,39,38,letter_18,false_font_15,non-target,false_font,right,false_font_13,1.5,1.59661517087218,0.266,onset,1100
prp,0,40,1,letter_16,false_font_06,target,false_font,center,false_font_06,0.5,1.56697676524923,0,offset,1000
prp,0,40,2,letter_16,false_font_06,irrelevant,face,right,face_05,1,1.10680984544577,0.466,onset,1000
prp,0,40,3,letter_16,false_font_06,irrelevant,face,right,face_18,1,1.75887031892024,0.466,offset,1100
prp,0,40,4,letter_16,false_font_06,non-target,false_font,center,false_font_15,1.5,0.874525642868108,0.166,offset,1000
prp,0,40,5,letter_16,false_font_06,irrelevant,face,left,face_02,1.5,1.13550455318368,0.266,onset,1000
prp,0,40,6,letter_16,false_font_06,irrelevant,face,left,face_06,0.5,0.718453429917125,0,offset,1000
prp,0,40,7,letter_16,false_font_06,non-target,false_font,center,false_font_03,0.5,0.718774531890118,0,offset,1100
prp,0,40,8,letter_16,false_font_06,non-target,letter,center,letter_19,0.5,1.76572673801668,0.466,onset,1100
prp,0,40,9,letter_16,false_font_06,non-target,false_font,left,false_font_20,1,0.734236662260702,0.166,offset,1000
prp,0,40,10,letter_16,false_font_06,irrelevant,object,left,object_04,1.5,1.92906745427405,0.266,onset,1000
prp,0,40,11,letter_16,false_font_06,irrelevant,object,center,object_12,0.5,1.51848241602816,0.166,onset,1100
prp,0,40,12,letter_16,false_font_06,irrelevant,object,left,object_06,1,1.83494956401129,0.466,onset,1100
prp,0,40,13,letter_16,false_font_06,non-target,letter,left,letter_05,1.5,1.07330706151726,0.166,offset,1100
prp,0,40,14,letter_16,false_font_06,irrelevant,object,right,object_15,1,1.84070063924197,0,offset,1000
prp,0,40,15,letter_16,false_font_06,irrelevant,object,left,object_06,1.5,1.0337476657427,0.166,offset,1000
prp,0,40,16,letter_16,false_font_06,non-target,false_font,center,false_font_20,1.5,1.83246348055047,0.166,offset,1100
prp,0,40,17,letter_16,false_font_06,irrelevant,face,left,face_16,0.5,0.895162856020981,0.466,offset,1000
prp,0,40,18,letter_16,false_font_06,irrelevant,face,left,face_11,1,1.90181149951127,0.266,offset,1000
prp,0,40,19,letter_16,false_font_06,non-target,false_font,right,false_font_14,1,1.75170895694069,0.266,offset,1100
prp,0,40,20,letter_16,false_font_06,non-target,false_font,left,false_font_14,1,0.700588025384147,0.166,onset,1100
prp,0,40,21,letter_16,false_font_06,non-target,letter,center,letter_08,1,1.36206653064726,0.266,onset,1000
prp,0,40,22,letter_16,false_font_06,non-target,letter,center,letter_02,1,1.01153479809263,0.466,onset,1100
prp,0,40,23,letter_16,false_font_06,irrelevant,face,right,face_20,1.5,1.87882994853658,0.466,onset,1100
prp,0,40,24,letter_16,false_font_06,target,letter,left,letter_16,1,0.897499989265891,266,onset,1100
