task;is_practice;block;trial;target_01;target_02;task_relevance;category;orientation;identity;duration;stim_jit;SOA;SOA_lock;pitch;onset_SOA
prp;0;7;28;face_07;object_03;irrelevant;false_font;center;false_font_07;0,5;1,603031934;0,232;offset;1100;0,732
prp;0;7;29;face_07;object_03;non-target;face;left;face_12;0,5;1,412990833;0,466;offset;1100;0,966
prp;0;7;30;face_07;object_03;non-target;face;left;face_20;0,5;1,035849902;0,466;offset;1100;0,966
prp;0;7;31;face_07;object_03;irrelevant;letter;center;letter_07;0,5;1,168951358;0,116;offset;1000;0,616
prp;0;7;32;face_07;object_03;non-target;face;center;face_10;0,5;1,005659073;0,116;onset;1100;0,116
prp;0;7;33;face_07;object_03;irrelevant;false_font;left;false_font_11;1,5;1,896555019;0,466;onset;1000;0,466
prp;0;7;34;face_07;object_03;irrelevant;letter;center;letter_08;1;0,80844688;0,232;onset;1000;0,232
prp;0;7;35;face_07;object_03;irrelevant;false_font;center;false_font_02;1;1,130623665;0;onset;1000;0
prp;0;7;36;face_07;object_03;non-target;object;center;object_14;1,5;0,754380527;0,466;offset;1000;1,966
prp;0;7;37;face_07;object_03;non-target;face;right;face_06;0,5;0,79654282;0,232;onset;1000;0,232
prp;0;8;1;face_17;object_17;target;object;center;object_17;1;1,625223711;0,466;offset;1100;1,466
prp;0;8;2;face_17;object_17;non-target;object;left;object_11;1;1,395582839;0,232;offset;1100;1,232
prp;0;8;3;face_17;object_17;non-target;face;left;face_10;1,5;1,401827379;0,116;offset;1100;1,616
prp;0;8;4;face_17;object_17;irrelevant;letter;left;letter_06;0,5;1,834460158;0,232;offset;1000;0,732
prp;0;8;5;face_17;object_17;irrelevant;false_font;center;false_font_20;1;1,117181265;0;onset;1000;0
prp;0;8;6;face_17;object_17;non-target;object;left;object_16;1,5;1,34557189;0,466;onset;1000;0,466
prp;0;8;7;face_17;object_17;non-target;object;left;object_20;1;1,287226884;0,232;offset;1000;1,232
prp;0;8;8;face_17;object_17;non-target;face;left;face_16;1;1,815778551;0,466;offset;1000;1,466
prp;0;8;9;face_17;object_17;irrelevant;false_font;center;false_font_11;0,5;0,817152779;0;offset;1100;0,5
prp;0;8;10;face_17;object_17;irrelevant;letter;center;letter_16;1;1,56918391;0,116;offset;1100;1,116
prp;0;8;11;face_17;object_17;irrelevant;false_font;right;false_font_09;1,5;0,779312278;0,232;onset;1000;0,232
prp;0;8;12;face_17;object_17;target;face;center;face_17;1;1,031791378;0;onset;1100;0
prp;0;8;13;face_17;object_17;irrelevant;letter;left;letter_15;1;1,204460018;0,116;offset;1100;1,116
prp;0;8;14;face_17;object_17;irrelevant;letter;center;letter_07;1;1,490862299;0,232;offset;1100;1,232
prp;0;8;15;face_17;object_17;target;object;center;object_17;1;1,815139109;0,266;onset;1000;0,266
prp;0;8;16;face_17;object_17;non-target;face;left;face_03;1,5;1,494272819;0,466;onset;1100;0,466
prp;0;8;17;face_17;object_17;non-target;face;center;face_04;1;1,166935903;0,232;offset;1000;1,232
prp;0;8;18;face_17;object_17;irrelevant;false_font;left;false_font_20;0,5;1,069580128;0,232;offset;1100;0,732
prp;0;8;19;face_17;object_17;irrelevant;false_font;center;false_font_14;1,5;1,151063025;0,466;onset;1100;0,466
prp;0;8;20;face_17;object_17;non-target;object;right;object_03;1,5;0,761838599;0,232;offset;1000;1,732
prp;0;8;21;face_17;object_17;irrelevant;false_font;right;false_font_09;1;1,833247486;0;offset;1000;1
prp;0;8;22;face_17;object_17;irrelevant;false_font;right;false_font_06;1,5;1,305523833;0;onset;1100;0
prp;0;8;23;face_17;object_17;non-target;object;center;object_12;1;1,263514367;0;offset;1000;1
prp;0;8;24;face_17;object_17;non-target;face;center;face_10;1,5;1,545894361;0,116;onset;1000;0,116
prp;0;8;25;face_17;object_17;irrelevant;letter;center;letter_14;1,5;0,933465126;0,466;onset;1100;0,466
prp;0;8;26;face_17;object_17;non-target;object;left;object_19;1;1,676672924;0;offset;1100;1
prp;0;8;27;face_17;object_17;irrelevant;false_font;left;false_font_18;1;1,05149909;0,232;offset;1000;1,232
prp;0;8;28;face_17;object_17;non-target;object;center;object_08;1,5;1,757289093;0,116;offset;1000;1,616
prp;0;8;29;face_17;object_17;irrelevant;false_font;right;false_font_07;0,5;1,778784216;0,232;onset;1100;0,232
prp;0;8;30;face_17;object_17;irrelevant;false_font;center;false_font_06;1,5;1,397148944;0,116;offset;1000;1,616
prp;0;8;31;face_17;object_17;non-target;object;center;object_08;1;0,725887875;0,116;offset;1100;1,116
prp;0;8;32;face_17;object_17;target;object;center;object_17;1,5;1,03125599;0,116;onset;1000;0,116
prp;0;8;33;face_17;object_17;non-target;object;right;object_09;1;1,27152372;0,232;onset;1100;0,232
prp;0;8;34;face_17;object_17;irrelevant;letter;right;letter_07;1,5;1,2713834;0,232;onset;1000;0,232
prp;0;8;35;face_17;object_17;non-target;object;center;object_10;0,5;0,878551892;0;onset;1000;0
prp;0;8;36;face_17;object_17;non-target;face;right;face_20;1,5;1,014269351;0,232;offset;1000;1,732
prp;0;9;1;face_06;object_09;non-target;face;right;face_07;0,5;1,585170941;0,232;offset;1000;0,732
prp;0;9;2;face_06;object_09;irrelevant;false_font;left;false_font_06;0,5;1,828383063;0,116;offset;1100;0,616
prp;0;9;3;face_06;object_09;non-target;face;center;face_04;1;1,95264292;0,466;offset;1000;1,466
prp;0;9;4;face_06;object_09;non-target;object;left;object_07;1,5;1,246489287;0,232;onset;1000;0,232
prp;0;9;5;face_06;object_09;non-target;face;right;face_02;1;1,836648518;0,116;onset;1000;0,116
prp;0;9;6;face_06;object_09;non-target;face;right;face_11;1;1,621323043;0,466;offset;1000;1,466
prp;0;9;7;face_06;object_09;irrelevant;false_font;center;false_font_13;0,5;1,465253796;0,466;offset;1100;0,966
prp;0;9;8;face_06;object_09;target;object;center;object_09;0,5;1,38086713;0;onset;1000;0
prp;0;9;9;face_06;object_09;non-target;object;right;object_12;1;1,100221714;0;onset;1000;0
prp;0;9;10;face_06;object_09;irrelevant;false_font;right;false_font_02;1,5;0,869308797;0,232;offset;1000;1,732
prp;0;9;11;face_06;object_09;non-target;face;center;face_12;1,5;0,981352249;0,466;onset;1100;0,466
prp;0;9;12;face_06;object_09;irrelevant;letter;left;letter_05;1,5;1,005294863;0,116;onset;1100;0,116
prp;0;9;13;face_06;object_09;non-target;face;right;face_10;1,5;1,064735304;0,116;onset;1000;0,116
prp;0;9;14;face_06;object_09;target;face;left;face_06;0,5;1,025435807;0,116;offset;1100;0,616
prp;0;9;15;face_06;object_09;non-target;object;center;object_12;1,5;1,222969309;0,232;onset;1000;0,232
prp;0;9;16;face_06;object_09;irrelevant;letter;center;letter_03;0,5;0,713976029;0,466;onset;1100;0,466
prp;0;9;17;face_06;object_09;non-target;face;center;face_08;0,5;1,05045336;0;offset;1000;0,5
prp;0;9;18;face_06;object_09;irrelevant;letter;center;letter_13;0,5;1,01964769;0,116;onset;1100;0,116
prp;0;9;19;face_06;object_09;non-target;object;center;object_19;0,5;1,148610204;0,232;onset;1100;0,232
prp;0;9;20;face_06;object_09;irrelevant;false_font;left;false_font_17;1;0,867181432;0,466;offset;1100;1,466
prp;0;9;21;face_06;object_09;irrelevant;letter;left;letter_12;1;0,769810901;0,232;onset;1000;0,232
prp;0;9;22;face_06;object_09;irrelevant;letter;center;letter_02;0,5;1,638858845;0,232;offset;1000;0,732
prp;0;9;23;face_06;object_09;non-target;face;right;face_19;0,5;1,937325758;0,232;offset;1000;0,732
prp;0;9;24;face_06;object_09;target;object;center;object_09;0,5;1,472025331;0,466;onset;1100;0,466
prp;0;9;25;face_06;object_09;irrelevant;false_font;center;false_font_07;1;0,808257407;0,232;onset;1000;0,232
prp;0;9;26;face_06;object_09;irrelevant;letter;right;letter_03;0,5;1,030048077;0,466;onset;1100;0,466
prp;0;9;27;face_06;object_09;irrelevant;letter;right;letter_20;0,5;0,767326729;0,232;offset;1000;0,732
prp;0;9;28;face_06;object_09;target;object;center;object_09;1,5;0,969815238;0,116;onset;1000;0,116
prp;0;9;29;face_06;object_09;non-target;object;center;object_19;0,5;1,334315594;0;onset;1100;0
prp;0;9;30;face_06;object_09;non-target;object;center;object_12;1;1,930706496;0,116;onset;1000;0,116
prp;0;9;31;face_06;object_09;irrelevant;false_font;left;false_font_06;1;1,166736487;0,466;onset;1000;0,466
prp;0;9;32;face_06;object_09;non-target;object;center;object_17;0,5;0,883457693;0;onset;1100;0
prp;0;9;33;face_06;object_09;target;face;center;face_06;0,5;0,889482899;0;offset;1100;0,5
prp;0;9;34;face_06;object_09;irrelevant;false_font;center;false_font_13;1;1,150114726;0,466;offset;1000;1,466
prp;0;9;35;face_06;object_09;irrelevant;letter;left;letter_14;1,5;1,825695538;0;onset;1100;0
prp;0;9;36;face_06;object_09;target;face;center;face_06;1,5;1,407203401;0,466;onset;1100;0,466
prp;0;9;37;face_06;object_09;irrelevant;false_font;left;false_font_03;1,5;0,966258114;0,116;onset;1100;0,116
prp;0;9;38;face_06;object_09;non-target;object;left;object_13;0,5;1,484107856;0;onset;1000;0
prp;0;10;1;face_14;object_15;non-target;object;center;object_18;1,5;0,994905705;0,466;onset;1000;0,466
prp;0;10;2;face_14;object_15;non-target;object;left;object_09;1,5;1,061212036;0;onset;1000;0
prp;0;10;3;face_14;object_15;irrelevant;false_font;center;false_font_20;1,5;1,142736877;0,466;onset;1100;0,466
prp;0;10;4;face_14;object_15;irrelevant;false_font;center;false_font_17;1;1,360480673;0;onset;1100;0
prp;0;10;5;face_14;object_15;irrelevant;false_font;center;false_font_02;1;1,026426212;0;offset;1100;1
prp;0;10;6;face_14;object_15;non-target;face;center;face_10;1;1,079685397;0,232;onset;1100;0,232
prp;0;10;7;face_14;object_15;non-target;object;left;object_12;1;1,844941267;0,466;offset;1100;1,466
prp;0;10;8;face_14;object_15;non-target;face;center;face_06;1,5;0,844455017;0,232;offset;1000;1,732
prp;0;10;9;face_14;object_15;irrelevant;false_font;center;false_font_10;1;1,258329931;0,466;offset;1100;1,466
prp;0;10;10;face_14;object_15;non-target;object;center;object_11;1;1,557267514;0,466;onset;1000;0,466
prp;0;10;11;face_14;object_15;irrelevant;letter;left;letter_01;0,5;1,061689193;0,116;offset;1000;0,616
prp;0;10;12;face_14;object_15;irrelevant;false_font;center;false_font_18;0,5;1,568286687;0,232;onset;1100;0,232
prp;0;10;13;face_14;object_15;irrelevant;false_font;center;false_font_12;0,5;0,887583515;0,116;offset;1100;0,616
prp;0;10;14;face_14;object_15;irrelevant;letter;center;letter_14;0,5;0,929784083;0;onset;1000;0
prp;0;10;15;face_14;object_15;non-target;object;center;object_20;0,5;0,910487043;0,116;onset;1000;0,116
prp;0;10;16;face_14;object_15;irrelevant;false_font;center;false_font_03;1,5;0,760244955;0;offset;1100;1,5
prp;0;10;17;face_14;object_15;non-target;object;center;object_04;1,5;0,762696603;0,116;onset;1000;0,116
prp;0;10;18;face_14;object_15;irrelevant;false_font;left;false_font_08;1,5;1,864303424;0,232;offset;1100;1,732
prp;0;10;19;face_14;object_15;non-target;face;right;face_02;1,5;1,382377526;0,232;onset;1000;0,232
prp;0;10;20;face_14;object_15;non-target;face;center;face_12;1;1,036862925;0,116;onset;1000;0,116
prp;0;10;21;face_14;object_15;irrelevant;false_font;center;false_font_10;1;0,916077579;0,232;onset;1000;0,232
prp;0;10;22;face_14;object_15;non-target;object;center;object_18;0,5;0,989332754;0,232;onset;1100;0,232
prp;0;10;23;face_14;object_15;target;object;left;object_15;1;0,917643668;0,266;offset;1100;1,266
prp;0;10;24;face_14;object_15;non-target;object;center;object_13;0,5;0,714561391;0,232;offset;1100;0,732
prp;0;10;25;face_14;object_15;non-target;object;center;object_14;1;1,05619741;0,466;onset;1000;0,466
prp;0;10;26;face_14;object_15;target;object;left;object_15;0,5;0,841671047;0;offset;1100;0,5
prp;0;10;27;face_14;object_15;target;face;left;face_14;1;1,196791849;0;offset;1;1
prp;0;10;28;face_14;object_15;target;face;center;face_14;1;1,88887545;0,266;onset;1100;0,266
prp;0;10;29;face_14;object_15;non-target;object;right;object_19;1;1,258442152;0,232;offset;1000;1,232
prp;0;10;30;face_14;object_15;target;face;right;face_14;1;0,863964735;0,116;onset;1100;0,116
prp;0;10;31;face_14;object_15;irrelevant;false_font;center;false_font_19;0,5;1,130494006;0,232;onset;1000;0,232
prp;0;10;32;face_14;object_15;irrelevant;false_font;center;false_font_15;1,5;0,76051767;0;offset;1000;1,5
prp;0;10;33;face_14;object_15;non-target;face;right;face_15;0,5;1,181129191;0,116;onset;1100;0,116
prp;0;10;34;face_14;object_15;irrelevant;false_font;right;false_font_03;1,5;0,947768132;0,466;offset;1000;1,966
prp;0;10;35;face_14;object_15;non-target;face;left;face_05;1;0,966458311;0,116;offset;1100;1,116
prp;0;10;36;face_14;object_15;irrelevant;letter;left;letter_13;1;1,061057182;0,232;offset;1100;1,232
prp;0;10;37;face_14;object_15;irrelevant;letter;right;letter_19;1,5;1,151898015;0,232;offset;1000;1,732
prp;0;11;1;letter_20;false_font_19;irrelevant;object;center;object_11;1,5;0,725709949;0,232;offset;1000;1,732
prp;0;11;2;letter_20;false_font_19;non-target;letter;center;letter_17;0,5;1,781648486;0,466;onset;1100;0,466
prp;0;11;3;letter_20;false_font_19;non-target;letter;left;letter_17;1,5;0,803199616;0;offset;1100;1,5
prp;0;11;4;letter_20;false_font_19;target;false_font;center;false_font_19;1;1,479806462;0,116;onset;1100;0,116
prp;0;11;5;letter_20;false_font_19;non-target;false_font;center;false_font_11;0,5;1,552659261;0,466;onset;1100;0,466
prp;0;11;6;letter_20;false_font_19;irrelevant;face;right;face_19;0,5;1,085629438;0,116;offset;1100;0,616
prp;0;11;7;letter_20;false_font_19;irrelevant;face;left;face_13;0,5;1,644287448;0,466;onset;1100;0,466
prp;0;11;8;letter_20;false_font_19;irrelevant;object;center;object_06;1,5;1,081469431;0,232;onset;1000;0,232
prp;0;11;9;letter_20;false_font_19;irrelevant;face;left;face_11;0,5;1,682506169;0,232;offset;1100;0,732
prp;0;11;10;letter_20;false_font_19;non-target;letter;left;letter_06;1;1,619639155;0,466;offset;1100;1,466
prp;0;11;11;letter_20;false_font_19;non-target;false_font;center;false_font_20;0,5;1,699630749;0;onset;1100;0
prp;0;11;12;letter_20;false_font_19;target;false_font;right;false_font_19;1,5;1,13690126;0,266;offset;1000;1,766
prp;0;11;13;letter_20;false_font_19;irrelevant;face;right;face_17;0,5;1,25902094;0,232;offset;1100;0,732
prp;0;11;14;letter_20;false_font_19;target;letter;left;letter_20;1,5;1,773747106;0;onset;1100;0
prp;0;11;15;letter_20;false_font_19;non-target;false_font;right;false_font_03;1,5;1,521922128;0;offset;1000;1,5
prp;0;11;16;letter_20;false_font_19;irrelevant;object;right;object_06;1;0,792661758;0,232;onset;1000;0,232
prp;0;11;17;letter_20;false_font_19;irrelevant;face;center;face_12;0,5;1,276476324;0,466;offset;1000;0,966
prp;0;11;18;letter_20;false_font_19;non-target;letter;left;letter_08;1,5;0,869139672;0,466;offset;1100;1,966
prp;0;11;19;letter_20;false_font_19;non-target;letter;center;letter_05;0,5;1,618346628;0;onset;1000;0
prp;0;11;20;letter_20;false_font_19;non-target;false_font;center;false_font_10;1;0,907607638;0,232;onset;1000;0,232
prp;0;11;21;letter_20;false_font_19;irrelevant;face;left;face_02;1;0,833976826;0;offset;1100;1
prp;0;11;22;letter_20;false_font_19;irrelevant;object;center;object_19;0,5;0,848588477;0,232;offset;1100;0,732
prp;0;11;23;letter_20;false_font_19;non-target;false_font;left;false_font_10;0,5;1,210077133;0,466;offset;1000;0,966
prp;0;11;24;letter_20;false_font_19;non-target;false_font;left;false_font_20;0,5;0,736431648;0;onset;1100;0
prp;0;11;25;letter_20;false_font_19;non-target;letter;right;letter_16;1;1,175163054;0,466;onset;1100;0,466
prp;0;11;26;letter_20;false_font_19;non-target;letter;center;letter_01;1;0,996150095;0,232;offset;1100;1,232
prp;0;11;27;letter_20;false_font_19;target;letter;center;letter_20;0,5;0,873938182;0;offset;1100;0,5
prp;0;11;28;letter_20;false_font_19;target;false_font;left;false_font_19;1;0,792264689;0,116;onset;1000;0,116
prp;0;11;29;letter_20;false_font_19;irrelevant;face;left;face_03;1,5;1,082497238;0,232;onset;1000;0,232
prp;0;11;30;letter_20;false_font_19;irrelevant;object;center;object_18;0,5;1,651603649;0,116;offset;1100;0,616
prp;0;11;31;letter_20;false_font_19;non-target;false_font;right;false_font_09;0,5;0,808997979;0,466;offset;1000;0,966
prp;0;11;32;letter_20;false_font_19;non-target;letter;center;letter_06;1;1,557787215;0,116;offset;1000;1,116
prp;0;11;33;letter_20;false_font_19;target;letter;left;letter_20;1;1,432675527;0,266;offset;1;1,266
prp;0;11;34;letter_20;false_font_19;irrelevant;face;left;face_06;1;1,646472315;0,116;onset;1000;0,116
prp;0;11;35;letter_20;false_font_19;irrelevant;face;center;face_08;0,5;1,544411995;0,232;offset;1100;0,732
prp;0;11;36;letter_20;false_font_19;irrelevant;face;center;face_15;1;1,169407712;0,116;offset;1100;1,116
prp;0;11;37;letter_20;false_font_19;irrelevant;object;right;object_18;0,5;1,379954125;0,466;onset;1100;0,466
prp;0;11;38;letter_20;false_font_19;non-target;false_font;right;false_font_16;0,5;1,648753698;0,116;offset;1000;0,616
prp;0;12;1;letter_12;false_font_19;non-target;false_font;center;false_font_02;0,5;0,729239051;0;offset;1000;0,5
prp;0;12;2;letter_12;false_font_19;non-target;false_font;center;false_font_18;1;0,880197315;0,232;onset;1000;0,232
prp;0;12;3;letter_12;false_font_19;irrelevant;object;left;object_04;1;0,754389957;0;offset;1000;1
prp;0;12;4;letter_12;false_font_19;non-target;letter;left;letter_04;0,5;1,077631753;0,116;offset;1100;0,616
prp;0;12;5;letter_12;false_font_19;irrelevant;object;left;object_19;1,5;0,79508442;0,232;offset;1100;1,732
prp;0;12;6;letter_12;false_font_19;non-target;letter;center;letter_05;1,5;1,747436254;0,466;offset;1100;1,966
prp;0;12;7;letter_12;false_font_19;non-target;false_font;right;false_font_05;1,5;1,188912682;0;offset;1100;1,5
prp;0;12;8;letter_12;false_font_19;irrelevant;object;center;object_05;0,5;0,92116425;0;offset;1000;0,5
prp;0;12;9;letter_12;false_font_19;irrelevant;object;left;object_17;0,5;0,768754115;0,466;offset;1000;0,966
prp;0;12;10;letter_12;false_font_19;non-target;letter;right;letter_07;1;1,019710615;0,232;onset;1100;0,232
prp;0;12;11;letter_12;false_font_19;non-target;false_font;right;false_font_13;0,5;1,408666182;0,232;onset;1100;0,232
prp;0;12;12;letter_12;false_font_19;non-target;false_font;left;false_font_01;1,5;1,329673697;0,466;offset;1000;1,966
prp;0;12;13;letter_12;false_font_19;target;false_font;center;false_font_19;0,5;1,935385253;0,466;offset;1000;0,966
prp;0;12;14;letter_12;false_font_19;irrelevant;face;center;face_16;1;1,862153751;0;offset;1100;1
prp;0;12;15;letter_12;false_font_19;non-target;letter;left;letter_02;1,5;0,72715071;0,232;onset;1000;0,232
prp;0;12;16;letter_12;false_font_19;irrelevant;object;right;object_05;0,5;1,602480693;0,116;onset;1000;0,116
prp;0;12;17;letter_12;false_font_19;irrelevant;object;right;object_04;0,5;1,120607752;0;offset;1100;0,5
prp;0;12;18;letter_12;false_font_19;non-target;false_font;center;false_font_10;1,5;1,438988627;0,466;offset;1000;1,966
prp;0;12;19;letter_12;false_font_19;irrelevant;face;center;face_01;1;0,797178435;0;offset;1100;1
prp;0;12;20;letter_12;false_font_19;irrelevant;object;center;object_08;1,5;0,881072124;0;offset;1100;1,5
prp;0;12;21;letter_12;false_font_19;non-target;letter;right;letter_06;1;1,082286384;0,466;offset;1100;1,466
prp;0;12;22;letter_12;false_font_19;irrelevant;face;center;face_05;1;1,127185047;0,466;offset;1100;1,466
prp;0;12;23;letter_12;false_font_19;irrelevant;object;center;object_13;0,5;0,957993915;0,466;onset;1100;0,466
prp;0;12;24;letter_12;false_font_19;irrelevant;face;center;face_20;1;1,288005408;0;onset;1000;0
prp;0;12;25;letter_12;false_font_19;non-target;false_font;left;false_font_11;1;1,82270799;0;onset;1000;0
prp;0;12;26;letter_12;false_font_19;non-target;false_font;center;false_font_09;1;1,480818602;0,116;offset;1100;1,116
prp;0;12;27;letter_12;false_font_19;non-target;false_font;center;false_font_10;0,5;1,032137447;0,116;onset;1000;0,116
prp;0;12;28;letter_12;false_font_19;irrelevant;face;left;face_19;0,5;0,784638981;0,466;offset;1100;0,966
prp;0;12;29;letter_12;false_font_19;non-target;letter;center;letter_09;1;0,831481903;0,116;onset;1100;0,116
prp;0;12;30;letter_12;false_font_19;irrelevant;object;center;object_07;1;1,219523768;0,232;offset;1100;1,232
prp;0;12;31;letter_12;false_font_19;non-target;letter;left;letter_20;1,5;0,732318911;0,232;onset;1100;0,232
prp;0;12;32;letter_12;false_font_19;target;letter;left;letter_12;1;0,762132513;0,116;offset;1;1,116
prp;0;12;33;letter_12;false_font_19;irrelevant;face;right;face_02;1,5;0,912651812;0,116;offset;1000;1,616
prp;0;12;34;letter_12;false_font_19;irrelevant;face;left;face_10;0,5;1,098736047;0;offset;1000;0,5
prp;0;13;1;letter_12;false_font_13;non-target;false_font;center;false_font_15;0,5;1,019183653;0,466;onset;1100;0,466
prp;0;13;2;letter_12;false_font_13;irrelevant;face;center;face_14;1,5;1,451138819;0;offset;1100;1,5
prp;0;13;3;letter_12;false_font_13;irrelevant;object;center;object_16;0,5;1,413988888;0,466;onset;1000;0,466
